"";"full_text"
"108";"@MonicaCarrillo Hoy es un día importante para que Madrid se acerque más a la sanidad cubana o de Burkina Faso con la ultrizquierda radical chavista https://t.co/61Kg3xZj7U"
"109";"Lamentablemente, mi rodilla no está para fiestas, pero desde aquí yo también me manifiesto a favor de la sanidad pública y contra la loca que se la está cargando en Madrid. https://t.co/ApXPaLXWmF"
"110";"Manifestación por la sanidad pública en Madrid https://t.co/4XsXZFXUZN"
"111";"@LaLocaDeLaTele1 @IdiazAyuso Por desgracia he necesitado médicos en mi vida y por desgracia en la comunidad Valenciana gobiernan los comunistas de mierda y me ha tocado sufrir su nefasta gestión de la sanidad por eso no dejo que me den lecciones ni que me vendan que Madrid es lo peor. Sé de lo que hablo."
"112";"Qué pena que por trabajo no me dé  tiempo a estar ahí!! 
A inundar las calles de Madrid, que seamos ejemplo para el resto.
#Sanidad
#SanidadPublica
#SanidadDeCalidad #SanidadDeTodos
#serviciospúblicos #detodosparatodos https://t.co/wsOYstlcki"
"113";"Esto no ha empezado y está ya desbordado completamente. Madrid se planta por su Sanidad Pública https://t.co/vQhpqJUMrv"
"114";"Madrid, Andalucia y Murcia, autores de intentar colocarnos el sistema sanitario americano, donde te pagas si puedes la sanidad, y si no a la caridad.
Por cierto aún hay hospitales q se denominan así. https://t.co/ObhxLGDHBd"
"115";"Miles de personas marchan en Madrid para confluir en Cibeles en una manifestación por la Sanidad Pública https://t.co/MLK0J83zZb"
"116";"con la madrid revelde 
defendiendo la sanidad pública"
"117";"Buenos días chavales!!

Dejo esto aquí por la gente que está en Madrid luchando por nuestra sanidad.

LOS MORANCOS - ''AY OMÁ'' <U+2615><U+FE0F><U+0001F3B6><U+0001F3B6><U+0001F3B8> https://t.co/F1cGU99wE5"
"118";"Como la derecha en Madrid tiene una mayoría absoluta aplastante, la izquierda, para recuperar votos, ha decidido boicotear la sanidad de todos los madrileños. Brillante.
#SanidadPublica"
"119";"Os juro que se me saltan las lágrimas de ver cómo Madrid lucha por la sanidad pública <U+0001F97A><U+0001F97A>"
"120";"@CherieCocoB @ByebyeEme @Monica_Garcia_G https://t.co/dcjTTPGu0v Revisa tb la beca q han ganado en Hematología, los nuevos 30 quirófanos del Gregorio Marañón, los ensayos oncológicos en La Paz hay tanto x lo q dar el SI a nuestra Sanidad. Sabías q según @MasMadrid__ y su programa cualquier madrileño NO se podrá benefiar"
"121";"Ya empiezan las teleconsultas de Sanidad en Madrid. https://t.co/ICm2YZTFcF"
"122";"#SanidadPublica Madrid elige  comunismo, ante el Nazismo de Ayuso y el desmantelamiento de la Sanidad pública. https://t.co/QleWf0o2sj"
"123";"porfa ojalá la mani en madrid por la sanidad pública sea un éxito y vaya muchísima gente <U+0001F91E><U+0001F3FB><U+0001F91E><U+0001F3FB>"
"124";"MANIFESTACIÓN MADRID<U+0001F534>EN DIRECTO: PROTESTA en DEFENSA de la SANIDAD PÚBLICA | RTVE Noticias

#Almeria #CostadeAlmeria #noticiasdealmeria #ultimasnoticiasalmeria #almeriacapital

https://t.co/HHtUZ1LKqf"
"125";"Sra. <U+2066>@IdiazAyuso<U+2069> Con la sanidad pública, NO se juega. Madrid habla https://t.co/dtlZXSiSRv"
"126";"""Madrid se levanta por la sanidad pública""
#SanidadPública  y todos la tenemos que defender!! https://t.co/7aayLejC9l"
"127";"#AyusoDimisión 
Que no falte nadie. La sanidad pública es de todos
Huelga Sanidad: Horario y recorrido de la manifestación del 13 de noviembre en Madrid https://t.co/vNarP3n0IZ"
"128";"Hoy se levanta Madrid contra el desmantelamiento de la sanidad pública
En que estan pensando tantos madrileños para haber votado a esta gente???
Venga madrileños!!!!
Por una sanidad pública y de calidad!
Mi agradecimiento a la gente del Hospital de Sant Pau en Barna
Maravillosos https://t.co/lnxXSgEhys"
"129";"Mi solidaridad con los trabajadores de la #SanidadPública madrileña que hoy reclaman nuestra atención desde las calles. 

Qué los aplausos durante la pandemia se transformen en derechos y una mejor #AtencionPrimaria. https://t.co/C8zKq3S4YH"
"130";"@MonicaCarrillo Si es por la sanidad pública, ¿a qué hora son las manifestaciones en las 16 Comunidades Autónomas que están peor que Madrid? Ah. https://t.co/FsOJm09xwW"
"131";"A la izquierda la sanidad le da igual, la gente enferma también.
Quieren las poltronas de Madrid. https://t.co/vYd27cogsm"
"132";"Las compañeras de @madrid_ame dándolo todo en la manifestación por nuestra sanidad pública! #MadridSeLevantaEl13 #SanidadPublica https://t.co/eyUehhkKID"
"133";"Las dos realidades de la sanidad madrileña: de dos días para una cita en un barrio rico a 20 en uno pobre @ElPeriodico_Esp https://t.co/snYJddHfhB"
