"";"full_text"
"13";"@ElHuffPost Genial. Residencias y sanidad en Madrid?"
"14";"Madrid, elige:
No desmantelar la sanidad pública,

o...

Un funko pop de 7 metros https://t.co/xwHGqUEBNh"
"15";"@vox_es Sí, si...yo los he visto salir en tromba, son más que los asistentes a la manifestación en Madrid por la sanidad pública. Coged a vuestras mujeres e hijas y emigrad a cualquier otro país para ponerlas a salvo. No os detengáis a echar a nadie, peligro inminente, huid, huid...."
"16";"@JosefaPedrerol @COPE Solo piensa qué han hecho éstos que critican la ley de""solo sí es sí""por las mujeres,todo para tapar el gran trabajo de AYUSO en promocionar la SANIDAD privada a costa del dinero que iba para la pública.
En Madrid se manifestaron menos madrileños que los camioneros de ""Manolín"""
"17";"Se han quedado en un limbo 29 centros, como el de Villaverde: la Consejería de Sanidad asegura que se abrirán igualmente, aunque con personal de enfermería

https://t.co/mtAgNC6f8n"
"18";"Santidad pública
Por @HelenaAnillo 
#ayuso #abuso #Madrid #Sanidad #sanitatpublica #SanidadPublica https://t.co/vjLIGMVggU"
"19";"@PabloIglesias No veo a la judicatura y al periodismo de la  progresía mediática alborotado por la temeraria gestión de las  residencias y la sanidad de Madrid.Tapar 1 multitudinaria huelga con la minihuelga de Manolín fue ridículo, tuvieron que ir a por igualdad con el odio a por @podemos."
"20";"@AnabelAlonso_of La sanidad en España ? Pensé que estaba transferidas y por eso Madrid y Andalucía despidieron  en total 14.000 médicos (6 mil y 8 mil).  O privatizaban hospitales x amigos. Hace falta ser mala persona este Sanchez y pico patriota."
"21";"Desde el recuerdo del día 13 de mayo, fue grande la manifestación, miles y miles de ciudadanos pacíficamente, le exigimos al gobierno de la Comunidad de Madrid, nos devuelva nuestra Sanidad Pública con hechos realizados y no de palabras.""Es fácil sino fuera así, no votar al PP""<U+0001F447> https://t.co/0FXJ3jbBDp"
"22";"¡MADRID QUÉ BIEN RESISTES!
Vídeo reportaje fotográfico de la manifestación del 13 de noviembre en apoyo a la Sanidad Pública madrileña. #sanidadpublica #ayusodimisión 
Primer y último vídeo cortesía de @davidxlacalle .

© <U+0001F170><U+FE0F>.<U+0001F17C><U+0001F170><U+FE0F><U+0001F17A><U+0001F174><U+0001F173><U+0001F170><U+FE0F> 2022. https://t.co/tlkgH18s7L"
"23";"@kwz_ke @miscasi56 Crisis es lo que vive Madrid con la, sanidad pública.. Que puede extenderse a Andalucía y Castilla y León, toca ruido..."
"24";"@Monica_Garcia_G Era una manifestación política q tú organizasteis con los demás partidos de izquierdas x q la sanidad en Madrid es una de las mejores ya q las listas de esperas son menos q muchos sitios de ESPAÑA y sigues criticando a Ayuso seguirá sancando mas votos y te hundirás con tu partido"
"25";"@_PabloFdez_ @vikavika601 ... Después de la manifestación del día 13 en Madrid denunciando el desastre sanitario de Ayuso, toca hablar de lo que sea y atacar a podemos, si se extiende la protesta por la sanidad están jodidos"
"26";"@Monica_Garcia_G La sanidad de Madrid es la mejor de españa señorita no manipules más .."
"27";"Habitantes de Madrid otra vez rechazan la intención del PP, para destrozar la sanidad pública y favorecer su privatización. Ayuso resucita la marea blanca, que hace una década logró parar la privatización sanitaria de Esperanza Aguirre https://t.co/hBA2TNzrM0 vía @eldiario_Madrid"
"28";"@52municipios En Madrid la pagan con la Sanidad y en Barcelona, con la indifirencia hacia la nula existencia de vivienda social"
"29";"@ogb1995 @IreneMontero Mejor ruido sobre Irene que sobre Ayuso y la sanidad quebrada de Madrid"
"30";"Cómo se han utilizado las cuentas trol para afirmar que personas de otras comunidades acudieron a la manifestación por la sanidad pública de Madrid con el traslado y las dietas pagados https://t.co/Ynz9h9hRFL"
"31";"Para la mayoría de los medios la manifestación por la sanidad pública en Madrid el fin de semana pasado fue un auténtico fracaso, y salió en todas las portadas.
Si lo que interesa publicar son fracasos en las manifestaciones ¿Dónde han publicado éste? https://t.co/7XCTC2Wx3Z"
"32";"@eruizescudero @TheObjective_es La sanidad pública de Madrid  cada día peor"
"33";"@RosaVillacastin Ahora solo falta que el resto de las CCAA se pongan al nivel de calidad de la sanidad madrileña 
O pensáis q habéis engañado al pueblo diciendo q solo funciona mal Madrid?
Mientras CMadrid ha invertido el 33,71% de su presupuesto, Cataluña solo invirtió el 23,95%"
"34";"@eruizescudero @TheObjective_es Por eso los médicos y personal sanitario os montan una huelga, porque están muy satisfechos con la sanidad pública de Madrid."
"35";"@budino_antonio Mi sargento ¿la sanidad no es competencia de las comunidades autonómicas? De hay la manifestación en Madrid contra IDA y aquí en Andalucia se va a hacer contrá el guanma, que pierde dineros como los militares comida del rancho(eso se lo digo porque yo lo he vivio)."
"36";"@Monica_Garcia_G Ahora solo falta que el resto de las CCAA se pongan al nivel de calidad de la sanidad madrileña 
O pensáis q habéis engañado al pueblo diciendo q solo funciona mal Madrid?
Mientras CMadrid ha invertido el 33,71% de su presupuesto, Cataluña solo invirtió el 23,95%"
"37";"Abascal ha reunido a 300 personas en Barcelona. El fin de semana pasado, Madrid sacó a medio millón a la calle para defender la sanidad pública.

Sin la complicidad de los medios no serían nada."
"38";"@eruizescudero @TheObjective_es Es sencillo 
Si la de Madrid es la mejor de España eso no quiere decir k sea buena
Eso no salva k la Sanidad de Madrid es mala
Lo que sucede en Madrid que no sucede en otras Comunidades es que la Presidenta es de extrema derecha además de demostrar muy malas decisiones"
"39";"@BernatMiguel1 @AnabelAlonso_of Y por eso Madrid en aspectos de sanidad está a la cabeza en todos los aspectos. Aún así, sigue siendo mala, se podría mejorar privatizando todo, pero claro, a ver cómo compran votos así."
"40";"Es que la ministra de Sanidad no tiene competencias en el funcionamiento de la sanidad de cada comunidad son competencias exclusivas de las comunidades autónomas. El objetivo de la Comunidad de Madrid es dejar hecha una mierda a la sanidad para privatizarla https://t.co/6n9yE2Hxcs"
"41";"@optimista_75 @NormaMontesino @GonBernardos @MikelNight10 @PODEMOS @IreneMontero En toda España hay falta de médicos pero sólo en Madrid intentan imponer una Sanidad por videoconferencia. Sigue votando libertad"
"42";"¡¡ ESCANDALO EN LA SANIDAD PUBLICA MADRILEÑA !!!
Ayuso afronta nuevos ceses en hospitales de Madrid tras desvelarse un agujero de millones de euros https://t.co/ZUtVLUcpIz"
"43";"@ccarballo50 Perfecto para el covid....ahora sí va a Petar la sanidad de Madrid y las de los autobuses que vinieron de fuera.."
"44";"@cherines_pp Madrid reparte las listas de espera con las privadas. Es tan mierdosa su sanidad pública que por eso es la wue tiene mayor porcentaje de seguros privados. At0ntá"
"45";"@52municipios Sr ALFONSO menos mal que hay Libertad de expresión y usted puede decir lo que quiera, y su argumento como no está respaldado por el mapa estratégico de sanidad de Madrid no sirve para nada como mucho para crispar ."
"46";"@Martin00515285 Ya querríamos los canarios tener la sanidad que tiene Madrid. Por supuesto,nada de que aquí gobierna la izquierda. Y obviamente,sólo se sale a la calle si gobierna la derecha"
"47";"@juanlobato_es @arvaldivia @_infoLibre Si solo desmantalaran la sanidad...y solo en madrid<U+0001F602><U+0001F602><U+0001F602>ya me diras que sentido tiene liberar violadores?restringir y complicar mas tener mascotas,para que la gente aun lo haga menos nos quitan las ganas de tener y eso que soi de pueblo,incluso cagan aun mas la ganaderia y etc"
"48";"@AnabelAlonso_of La superioridad moral de la izmierda. 

Manifestación contra la sanidad en madrid: SI

Manifestación contra la sanidad en España: NO

La realidad es que la manifestación no fue por la sanidad. La manifestación era contra Ayuso."
"49";"@AngelMunozVoz @IdiazAyuso Ya, me queda claro que a ti lo que te preocupa es la sanidad pública de Madrid. Que si la izquierda gobernara en Madrid y las listas de espera se fueran al doble, saldrías a la calle el primero. Again, wink, wink."
"50";"@eruizescudero @TheObjective_es La comunidad de Madrid es la que menos dinero invierte por habitante en sanidad.
En eso sí sois campeones y dais vergüenza.
Y deja de mentir en un panfleto ultraderechista."
"51";"@javiernegre10 @vox_es @Santi_ABASCAL Esto es un exito y lo de la sanidad publica en Madrid un fracaso ,cuatro gatos mal contados contra 700 mil personas ,Condenas haztelo mirar que haces mucho el ridiculo."
"52";"@protestona1 La loca presidenta Ayuso pone el foco contra @IreneMontero para que se olvide su Pésima Gestión de la Sanidad Pública Madrileña.
Muy bien copiado de Goebels, el ministro de la Propaganda Nazi

https://t.co/oe6sDYxW1B"
"53";"@AnabelAlonso_of La sanidad está mal en toda España. Aunque no sea competencia del gobierno de Sánchez. Huele raro que solo hayan manifestaciones en Madrid. 

Propaganda"
"54";"@ppmadrid @eruizescudero @eldebate_com La solución depende de la consejería de sanidad de ka Comunidad de Madrid"
"55";"@GLlamazares Ahora solo falta que el resto de las CCAA se pongan al nivel de calidad de la sanidad madrileña 
O pensáis q habéis engañado al pueblo diciendo q solo funciona mal Madrid?
Mientras CMadrid ha invertido el 33,71% de su presupuesto, Cataluña solo invirtió el 23,95%"
"56";"@eruizescudero @TheObjective_es Tiene usted razón, la sanidad madrileña es la mejor de España pero la PRIVADA, en decaimiento de la PÚBLICA que ha sido la gran ignorada por uds y por todos que de pueden pagar( que en Madrid son muchos) su médico particular. Pero si la usan cuando se complica la enfermedad."
"57";"OPINIÓN | Las mentiras de Ayuso y el PP sobre la sanidad en Madrid, por @iescolar  vía https://t.co/vUhF5NJKF5  https://t.co/Qznq5RsDJh"
"58";"El Aytº de @MADRID impide el acceso a la azotea para cubrir la manifestación
Fotoperiodistas denuncian que el Consistorio ha impedido el ascenso hasta la parte más alta del edificio durante la manifestación en defensa de la sanidad pública.
https://t.co/HcssLvmPZQ
#SanChinChoon"
"59";"OPINIÓN | Las mentiras de Ayuso y el PP sobre la sanidad en Madrid, por @iescolar https://t.co/BDQVvoigat vía @iescolar"
"60";"@Monica_Garcia_G La sanidad en Madrid está a salvo con Ayuso.

Ahora háblanos con mucho cariño de la ley del sí es sí."
"61";"OPINIÓN | Las mentiras de Ayuso y el PP sobre la sanidad en Madrid, por @iescolar  vía https://t.co/wxH8vDIuwY  https://t.co/mjgItjnEi1"
"62";"@rodimato @JoaquimBoschGra Esta es la realidad!
Unos cuantos jueces que son mas de derechas que el grifo del agua fría han decidido que no se hable mas de la ruina de la sanidad de Madrid y a la vez intentar cargarse a @IreneMontero.
https://t.co/RldwoRut22"
"63";"@loquesea1848507 @marajos5414324 @Fjlmu1 @javiernegre10 No en Madrid no.
Pues que no ves la lista de los que más y los que menos del ministro de sanidad.
-Melilla  primero que menos 
-Los Vascos Segundos 
-Y Madrid  (mal que te pese) terceros a dos del Segundo, Vascos
Repito datos del ministerio de sanidad."
"64";"Señor Borrego
@NunezFeijoo intuye que el abandono de la sanidad pública puede dañar de verdad a #Ayuso. Su silencio está siendo entendido desde el trumpismo hegemónico como lo que es: un pulso
por GERARDO TECÉ
https://t.co/RR56HihhOm
#MASde7291FALLECIDOS EN LA @ComunidadMadrid"
"65";"@AnabelAlonso_of No se ha enterado que las manifestaciones por la sanidad se tienen que hacer SOLO en Madrid."
"66";"@Salo_sfc @abc_es Po zi, de todo un poco, Madrid esta mal en Sanidad, pero hay comunidades mucho peores.  Que demagogos sois los fascistas"
"67";"@ppalcorcon Dais ejemplo vosotros bconnla corrupción? Eh dais vosotros ejemplo con la pandemia donde Madrid hubo más muertes que en España eh? Vosotros dais ejemplo que el lunes niños pequeños no tengan pedriata eh? Vosotros dais ejemplo de mentir con en el tema de la sanidad eh?  Callaos"
"68";"@Rita_Maestre @Monica_Garcia_G @ierrejon @MasMadridVikal Si quitas a los reporteros y los miembros de más madrid solo quedáis vosotros 3….es bueno que tengáis un baño de realidad después de pensar que la manifestación de la sanidad era para apoyaros a vosotros! https://t.co/RmgX913NtM"
"69";"@Yolanda_Diaz_ @sumar ESCUCHAR!! En la manifestación en defensa de la Sanidad Pública en Madrid miles de personas pedían UNIDAD,UNIDAD. Os queremos junt@s a tod@s !! <U+0001F917><U+0001F917>"
"70";"@IndomableRojo @SXTrece Tengo seguro privado.  Pero si te pones a mirar listas de espera mira las del resto del país y no solo Madrid wue ahiora parece que la única sanidad que funciona mal es la de Madrid.  Y ni mucho menos es la peor.  Pero tenéis que agarraros a algo porque en las urnas os va mal."
"71";"@Mtelladof Bueno también sois cómplices vosotros del deterioro de la sanidad en Madrid, las muertes que se den por citas interminables de espera. Ya sabéis a quien cesar no?"
"72";"@Encuestando Es un impresentable, es como IDA q se ha cargado la sanidad pública en Madrid, este se ha cargado la selección de España , ahora es su cortijo con el FC El Palancas."
"73";"@MaiteAguirrede2 @52municipios Objetivamente, con datos, las dos primeras CCAA donde peor está la sanidad en España es Madrid y Andalucía respectivamente. Que te quieras pasar la realidad por el papo tú misma."
"74";"Creo que fue más para acallar el tema estrella de la MALA GESTIÓN de la SANIDAD por parte del PP de Isabel Díaz AYUSO en Madrid.
Que se estaba rompiendo el juguete, y la idealización de la prensa con lo arrolladora que es la madrileña estaba pareciendo lo del rey va desnudo. https://t.co/dGPs72SuhL"
"75";"@juanlobato_es @arvaldivia @_infoLibre No se ni cómo te atreves !
Pero no te das cuenta que la gente ha empezado a ver qué la sanidad donde gobierna el socialismo va de mal en peor!!
 En Madrid funciona muy bien , después de gestionar una Pandemia ,no olvidar Filomena con todos los cambios en minutos que eso conlleva!"
"76";"Siglo XXI, año 22, noviembre, Madrid <U+0001F1EA><U+0001F1F8> 

DEFENDEMOS LA SANIDAD PÚBLICA. 
Discúlpen las molestias.

#SanidadPublicaYdeCalidad
#AtencionPrimaria https://t.co/RJKsqLkCtK"
"77";"@ArnaldoOtegi @IreneMontero Esto de Irene Montero para mí no es otra cosa que una  cortina de humo para mitigar un poco lo de la manifestación de Madrid por una sanidad decente"
"78";"@Pepevk3 @CalafateCarlos @dlacalle Madrid es un ejemplo de como tiene la sanidad peor financiada a nivel per capita, pero no tiene la peor sanidad.
Es decir, menor inversion, no implica menor calidad, al reves, idem."
"79";"@crollano_ @Sinolodigo2 @AnabelAlonso_of @amnistiaespana La Sanidad Pública está desastrosa en toda España, no solo en Madrid.  
El Ministerio tiene poderes para establecer normas y requisitos mínimos, como también recoge la CONSTITUCIÓN."
"80";"Algunas observaciones desde la precaria sanidad pública canaria https://t.co/nZloDarxoD @nuevatribuna ""La reciente movilización d Madrid marca el camino,ya q solo la presión social y política logrará torcerle la mano a los poderosos intereses lucrativos q siguen bloqueando lo..."""
"81";"La Sanidad está en crisis y no es un problema de Madrid. Por Ana Castells https://t.co/SMrjMG8r31 vía @lapaseata"
"82";"@carytn @RubenSanchezTW Y viviendo donde la ""excelentísima"" sanidad canaria se queja de la de Madrid. <U+0001F602><U+0001F602><U+0001F602><U+0001F923><U+0001F923> https://t.co/GC9Nt0oYCE"
"83";"@Tyrexito El objetivo no era prohibir el sello. El objetivo era hacer ruido y separar la atención de la protesta a favor de la sanidad pública en Madrid."
"84";"@AnabelAlonso_of Madrid es de las comunidades con mejor sanidad pública, las peores están gobernadas por la izquierda, pero estás tan ciega que la mala es ayuso y te manipulan tan fácil como a un bobi sin la eso."
"85";"@AnabelAlonso_of ignorancia? atontada que están todos amancebados con las subvenciones y por eso niegan el descontrol que hay en la sanidad de toda España pero sólo te quejas de la de Madrid"
"86";"@LaBasePublico Madrid, ciudad de acogida. Toda España vino a Madrid a apoyar la sanidad pública de Madrid. Un ejercicio de generosidad por parte de los madrileños."
"87";"@Monica_Garcia_G La sanidad pública de Madrid es la mejor de España, payasa."
"88";"@MDEM68737245 @joseasekas De verdad sois cansinos hasta decir basta, soñáis con Madrid. Espero que no tengas hijas por que las leyes de tu cuerda Dejan libres a violadores y agresores. Lo de Madrid te I Vito a que busques las estadísticas de la UE en materia de sanidad"
"89";"@AnabelAlonso_of Venga por Asturias para comprobar el problema de calidad de la asistencia primaria en España. Reducir el problema de la sanidad a Madrid es una prueba de su dogmatismo y parcialidad."
"90";"@SerranoAlfonso Vives en los mundos de Yupi. Pues claro que nos preocupa, el destrozo y privatización de la Sanidad Pública y servicios públicos en Madrid. A vosotros ya vemos, que no."
"91";"Más Madrid pide diálogo y reflexión a la presidenta de la Comunidad ante la nueva convocatoria de huelga en la Sanidad de Madrid https://t.co/gQU849GgNI"
"92";"@rourougerou @leganensesLGNS @AytoLeganes @leganemos Estuvimos el domingo en Madrid a favor de la Sanidad y en contra de las políticas del PP y de Ayuso."
"93";"@AnabelAlonso_of Por????
Es que fuera de Madrid está bien?
Es que el estado no controla las pelas de sanidad?"
"94";"Porque en Madrid hay mucho más sanidad privada. https://t.co/CPzIYjca1L"
"95";"OPINIÓN | Las mentiras de Ayuso y el PP sobre la sanidad en Madrid, por @iescolar  vía https://t.co/4Z0SHTX6Xz  https://t.co/uBb3vfAAyK"
"96";"@20m A la sanidad de Madrid en particular.  Quien puede crear a ese planfetero? https://t.co/smJjE28gX4"
"97";"La Sanidad está en crisis y no es un problema de Madrid. Por Ana Castells https://t.co/zN7nWPjPl9 vía @lapaseata"
"98";"@Luisa38321896 Antes que destruirla a ella debería haber destituido a la de transición ecológica o a la de sanidad que el caos que hay en Madrid , el ministerio debería haber salido en defensa de los médicos ., Si la destituye ..podemos debería irse en bloque y que fuercen las elecciones ."
"99";"@isatumas Estoy de este mantra de que es la mejor sanidad de España hasta el higo 
En ningún otro sitio de España, he necesitado un seguro privado, salvo en Madrid.
Ya está bien"
"100";"Así está la sanidad en Madrid. Ayuso y Escudero lo único que han pastado es la continuidad de los centros rurales de la comunidad. El resto sigue siendo un desastre. https://t.co/lEw1Vgi9Lx"
"101";"@AleJacintoUrang Pues si la sanidad en Madrid es lamentable, ¿cómo definimos a la de Aragón, Extremadura, Cataluña, Valencia…?"
"102";"@maxpradera @iescolar Cuatro jueces fachas de Madrid y tres peridodistas animados han desviado la atención de la sanidad pública para que Madrid no caiga. 
Cada vez que hay unión popular por los derechos de las personas cae drama con podemos a los dos días. Es el modus operandi desde hace 8 años"
"103";"@JaviBurgos14 @MartinaVelardeG Ya te digo, mira que darle más importancia a que se rebajen las penas a los violadores y agresores HDP..que a lo que sucede en Madrid con la sanidad.."
"104";"@pavlov2_ @electo_mania Entiendo que hace referencia a esto:

https://t.co/7rAivo0JBV"
"105";"Desconvocada la huelga de médicos de urgencias extrahospitalarias en Madrid tras un acuerdo con la Consejería de Sanidad. https://t.co/tqPmD8mTy8"
"106";"@RosaVillacastin Dicho de otra manera Rosa, Ayuso llega a un acuerdo con los sanitarios de Madrid, pese a que se quiere cargar la Sanidad Pública y privatizarla<U+0001F914><U+0001F914>"
"107";"La excepción sanitaria de Madrid: los disparates de Ayuso con la sanidad pública no tienen parangón en otras Comunidades https://t.co/EPpSuxzaas a través de @publico_es"
"108";"OPINIÓN | Las mentiras de Ayuso y el PP sobre la sanidad en Madrid, por @iescolar https://t.co/Jmoci4wSas vía @iescolar"
"109";"El acuerdo alcanzado entre la Consejería de Sanidad y el comité de huelga de los médicos de las urgencias extrahospitalarias de Atención Primaria de Madrid, permite desconvocar los paros en estos centros. 

https://t.co/q6hIxeR1R7"
"110";"@ppmadrid La comunidad de madrid, junto con unos vendidos, siguen dejando con el culo al aire a los ciudadanos. No pasa nada, el resto de ciudadanos nos manifestaremos en las urnas en unos meses. #sanidadPublicaDeMadrid #sanidad #ayusodimision #AyusoAPrision"
"111";"La Consejería de Sanidad abrirá 49 centros de urgencias con doctores en lugar de los 78 que había prometido la presidenta Isabel Díaz Ayuso https://t.co/s7Jql4gpHn"
"112";"@JOSEMANUELSOTO1 Ya y de Sanidad en Madrid ya no se habla,ya se han encargado los juezes de desviarlo todo."
"113";"<U+2B55> Ayuso logra un acuerdo para desconvocar la huelga de médicos en las urgencias extrahospitalarias

<U+0001F91D> El comité de huelga y la Consejería de Sanidad han acercado sus posturas tras siete horas de reunión
 https://t.co/nFuW7gT7j8"
"114";"Sanidad y comunidades aprueban vacunar de meningitis B a los bebés con tres dosis

#Madrid #Sanidad #SaludPública #Bebés #Meningitis #Vacunación #GMN https://t.co/SAXt376gZG"
"115";"Los sanitarios de Madrid desconvocan la huelga de urgencias tras llegar a un acuerdo con la CAM : medico presencial en todos los centros que se abran

 https://t.co/0CNJRediEj"
"116";"@BobdVronkas @GazteluLopez @AinaDiazV Es que para justificar algo difícilmente justificable, hay que hacer unas piruetas en el alambre que riéte tú de Philippe Petit...
Léase con voz áspera: ""Pues ejjj que para ocultar el problema de la Sanidad en Madrid han tirado una bomba atómica en la Plaza Mayor..."""
"117";"Desconvocada la huelga de médicos de urgencias extrahospitalarias en Madrid tras 10 días de protestas

#Madrid #Sanidad #HuelgaMédicos #SUAP #SAR #PAC #SucesosMadrid #GMN2 https://t.co/FS4JaG3Hm2"
"118";"@HabaCarmen @Pilar_Alegria @PSOE El problema de la sanidad de Madrid es el mismo, o menor, que en el resto de España, y es responsabilidad principal del Gobierno de la nación solucionarlo, porque es problema del propio sistema y es su competencia."
"119";"Menos mal que la huelga era politica y no tenia nada que ver con la Sanidad¡ Ayuso esta vez se ha cagado¡ Los médicos logran que la Comunidad de Madrid abra las urgencias con un equipo que se autogestiona y desconvocan la huelga https://t.co/Vr05qcZvkW via @el_pais"
"120";"Arrancan este viernes otras tres jornadas de huelga del personal de las urgencias extrahospitalarias de Madrid

#Madrid #Sanidad #HuelgaMédicos #Urgencias #GMN1 https://t.co/5yUfYkHz4J"
"121";"Los sanitarios de Madrid desconvocan la huelga de urgencias tras llegar a un acuerdo con la CAM https://t.co/ir1JPbpucs"
"122";"@ComunidadMadrid se dejan cerrados centros de Urgencias. Lo que demuestra que a la comunidad de Madrid le da igual los ciudadanos, y a los sindicatos sanitarios, también. Acaban de demostrar que ellos tampoco defienden la sanidad pública, solo se defienden a ellos."
"123";"@tomascasascm Por cierto, en Cataluña montan otra manifestación por los problemas de la Sanidad, esperamos la misma difusión que con la de Madrid"
"124";"#LoMásLeído | ""A la falta de profesionales se unen asuntos políticos que hacen mucho daño a la #sanidad"", considera @eruizescudero, Consejero de #Sanidad de la @ComunidadMadrid https://t.co/rPNSm3B622"
"125";"El comité de huelga de médicos afectados por la reorganización de la urgencia extrahospitalaria en la Comunidad y la Consejería de Sanidad han alcanzado un acuerdo  https://t.co/qRjo1V3Pqw"
"126";"<U+2139><U+FE0F> La Comunidad de Madrid alcanza un acuerdo para la desconvocatoria de huelga en los centros sanitarios 24 horas.

Este es el acuerdo de compromisos alcanzados entre la Consejería de Sanidad y el comité de huelga, que pone fin al paro convocado en estos dispositivos. https://t.co/3PSu6wiz08"
"127";"<U+0001F4F0> Del fin de la huelga en la Sanidad de Madrid a la entrada en recesión de Reino Unido

Escucha los #TitularesDelDía en:

<U+0001F4FB> #SERPodcast: https://t.co/humPQE3jr1

<U+0001F7E2> Spotify: https://t.co/JMtHis6n1B

<U+0001F3A7> Ivoox: https://t.co/SI7opVPeNM

<U+0001F34E> Apple Podcasts: https://t.co/0VWUfg6UsP https://t.co/SZjq0m2pDe"
"128";"Está claro que la movilización funciona: el acuerdo entre sindicatos y Comunidad de Madrid es un avance, pero la sanidad pública madrileña necesita mejorar muchos más. Esperamos que se cumpla y recuperemos las urgencias en Torrelodones lo antes posible. Seguiremos vigilantes. https://t.co/dOVeaUaqym"
"129";"<U+2757><U+2757> Como candidata a la alcaldía de Las Palmas, Carolina Darias sigue el camino de Reyes Maroto en Madrid https://t.co/I8DeoGKKvG"
"130";"@RosaVillacastin Al día siguiente hubo una manifestación por la sanidad pública en Tenerife, te has enterado? A qué no?. Solo importa Madrid porque solo importa el poder, nada más"
"131";"MADRID-SANIDAD: Los médicos desconvocan al huelga al alcanzarse de los objetivos de sus reivindicaciones"
"132";"Enhorabuena a todas. La calle gana a Ayuso. Éxito de la manifestación después de cinco días de que Madrid se llenara de comunistas. La sanidad no se toca. https://t.co/VlJGXzb8r7"
"133";"@Blanca_CLM @Alorenzo1957 @IreneMontero No te das cuenta de lo que están haciendo desde la derecha , todo es una movida para apartar la atención de las múltiples pifias  que hace el PP entre ellas la sanidad en Madrid"
"134";"@Marimarga0506 @Favorito102 @Monica_Garcia_G Lo más miserable de todo es usar la Sanidad, las enfermedades cómo arma ideológica.
Madrid, lo reconozca ó no, es una de las sanidades que mejor funciona, por datos.
El odio y los insultos  sólo le retratan como persona. Buenos días."
"135";"Los sanitarios de Madrid desconvocan la huelga de urgencias tras llegar a un acuerdo con la CAM https://t.co/fTZFfng0S8"
"136";"@SerranoAlfonso Además de chorizos, sois unos cabrones. No tenéis otras cositas que hacer? Por ejemplo, la sanidad de Madrid, no sé, ese tipo de cosas...."
"137";"Que no se piensen que no nos hemos dado cuenta de que la absurda polémica que han montado jueces y medios de derechas sobre la Ley Solo sí es sí, es tan solo una treta de los reaccionarios para ocultar la masiva manifestación en Madrid a favor de la sanidad pública."
"138";"En hora 25 ayer... Que dice la presentadora que no tienen tiempo de analizar lo que esta pasando en madrid con la sanidad... Despues de haber descuartizado con los ""expertos"" mas de una hora a irene montero... PERIODISTAS dicen que son"
"139";"@RosaVillacastin Buena parte de los que se manifestaron eran paletos de autocar y bocadillo o de nuestra cutre-izquierda. Que viene a ser casi lo mismo.
Compara la sanidad de Madrid o la de otras regiones."
